dtPregao;cdBDI;cdNegociacao;tpMercado;nmEmpresa;especificacao;pzTermo;moeda;vlAbertura;vlMax;vlMin;vlMedio;vlFecha;vlMelhorCompra;qtNegociacao;qtTitulo;volumeTot;preExe;indOpc;dtVencimento;ftCotacao;ptExe;cdISIN;noDistr
20190102;02;AALR3;010;ALLIAR;ON      NM;;R$;0000000001331;0000000001350;0000000001325;0000000001333;0000000001325;0000000001320;00856;000000000000264200;000000000352396200;0000000000000;0;99991231;0000001;0000000000000;BRAALRACNOR6;100
20190102;02;AAPL34;010;APPLE;DRN;;R$;0000000006071;0000000006071;0000000005989;0000000006047;0000000006041;0000000005991;00045;000000000000016800;000000000101596900;0000000000000;0;99991231;0000001;0000000000000;BRAAPLBDR004;127
20190102;02;ABBV34;010;ABBVIE;DRN;;R$;0000000034284;0000000034284;0000000034284;0000000034284;0000000034284;0000000000000;00001;000000000000000300;000000000010285200;0000000000000;0;99991231;0000001;0000000000000;BRABBVBDR001;111
20190102;02;ABCB4;010;ABC BRASIL;PN  EJS N2;;R$;0000000001647;0000000001720;0000000001635;0000000001678;0000000001712;0000000001705;03477;000000000000571700;000000000959830000;0000000000000;0;99991231;0000001;0000000000000;BRABCBACNPR4;131
20190102;12;ABCP11;010;FII ABC IMOB;CI  ER;;R$;0000000001730;0000000001754;0000000001730;0000000001748;0000000001748;0000000001748;00858;000000000000025845;000000000045182323;0000000000000;0;99991231;0000001;0000000000000;BRABCPCTF000;279
20190102;02;ABEV3;010;AMBEV S/A;ON  EJ;;R$;0000000001540;0000000001630;0000000001540;0000000001595;0000000001615;0000000001613;45941;000000000018692900;000000029820195400;0000000000000;0;99991231;0000001;0000000000000;BRABEVACNOR1;121
20190102;02;ADHM3;010;ADVANCED-DH;ON;;R$;0000000000149;0000000000150;0000000000149;0000000000149;0000000000150;0000000000143;00003;000000000000001800;000000000000269800;0000000000000;0;99991231;0000001;0000000000000;BRADHMACNOR9;101
20190102;12;AEFI11;010;FII AESAPAR;CI  ER;;R$;0000000015780;0000000015923;0000000015723;0000000015822;0000000015923;0000000015892;00067;000000000000000705;000000000011155070;0000000000000;0;99991231;0000001;0000000000000;BRAEFICTF002;185
20190102;02;AFLT3;010;AFLUENTE T;ON;;R$;0000000000548;0000000000548;0000000000540;0000000000543;0000000000540;0000000000460;00004;000000000000000500;000000000000271600;0000000000000;0;99991231;0000001;0000000000000;BRAFLTACNOR1;113
20190102;12;AGCX11;010;FII AG CAIXA;CI  ER;;R$;0000000119100;0000000119799;0000000118000;0000000118425;0000000118201;0000000118201;00052;000000000000000281;000000000033277582;0000000000000;0;99991231;0000001;0000000000000;BRAGCXCTF003;174
20190102;02;AGRO3;010;BRASILAGRO;ON      NM;;R$;0000000001580;0000000001600;0000000001541;0000000001586;0000000001595;0000000001590;00165;000000000000030000;000000000047598500;0000000000000;0;99991231;0000001;0000000000000;BRAGROACNOR7;108
20190102;12;ALMI11;010;FII TORRE AL;CI;;R$;0000000133621;0000000134800;0000000131200;0000000133176;0000000133000;0000000131501;00076;000000000000000226;000000000030097986;0000000000000;0;99991231;0000001;0000000000000;BRALMICTF003;250
20190102;02;ALPA3;010;ALPARGATAS;ON      N1;;R$;0000000001620;0000000001680;0000000001620;0000000001651;0000000001680;0000000001680;00021;000000000000005500;000000000009084800;0000000000000;0;99991231;0000001;0000000000000;BRALPAACNOR0;227
20190102;02;ALPA4;010;ALPARGATAS;PN      N1;;R$;0000000001703;0000000001755;0000000001699;0000000001729;0000000001750;0000000001748;01825;000000000000432100;000000000747451000;0000000000000;0;99991231;0000001;0000000000000;BRALPAACNPR7;227
20190102;02;ALSC3;010;ALIANSCE;ON      NM;;R$;0000000001918;0000000001965;0000000001897;0000000001937;0000000001965;0000000001965;02574;000000000000621800;000000001204746500;0000000000000;0;99991231;0000001;0000000000000;BRALSCACNOR0;111
20190102;02;ALUP11;010;ALUPAR;UNT     N2;;R$;0000000001849;0000000001891;0000000001826;0000000001853;0000000001867;0000000001867;03547;000000000000713500;000000001322813900;0000000000000;0;99991231;0000001;0000000000000;BRALUPCDAM15;109
20190102;02;ALUP3;010;ALUPAR;ON      N2;;R$;0000000000711;0000000000749;0000000000692;0000000000715;0000000000731;0000000000702;00031;000000000000003800;000000000002717700;0000000000000;0;99991231;0000001;0000000000000;BRALUPACNOR8;109
20190102;02;ALUP4;010;ALUPAR;PN      N2;;R$;0000000000551;0000000000580;0000000000549;0000000000577;0000000000580;0000000000553;00027;000000000000006600;000000000003813700;0000000000000;0;99991231;0000001;0000000000000;BRALUPACNPR5;109
20190102;12;ALZR11;010;FII ALIANZA;CI;;R$;0000000009900;0000000009955;0000000009723;0000000009892;0000000009780;0000000009780;00085;000000000000001437;000000000014215242;0000000000000;0;99991231;0000001;0000000000000;BRALZRCTF006;111
20190102;02;AMAR3;010;LOJAS MARISA;ON      NM;;R$;0000000000514;0000000000560;0000000000514;0000000000544;0000000000554;0000000000554;02884;000000000001023700;000000000557200700;0000000000000;0;99991231;0000001;0000000000000;BRAMARACNOR4;112
20190102;02;AMGN34;010;AMGEN;DRN;;R$;0000000073078;0000000073078;0000000073078;0000000073078;0000000073078;0000000000000;00001;000000000000001300;000000000095001400;0000000000000;0;99991231;0000001;0000000000000;BRAMGNBDR004;128
20190102;02;AMZO34;010;AMAZON;DRN;;R$;0000000285572;0000000297611;0000000285572;0000000294040;0000000295346;0000000000000;00005;000000000000000500;000000000147020000;0000000000000;0;99991231;0000001;0000000000000;BRAMZOBDR002;101
20190102;02;ANIM3;010;ANIMA;ON      NM;;R$;0000000001685;0000000001816;0000000001685;0000000001784;0000000001801;0000000001801;01051;000000000000241400;000000000430697700;0000000000000;0;99991231;0000001;0000000000000;BRANIMACNOR6;105
20190102;02;APER3;010;ALPER S.A.;ON      NM;;R$;0000000001800;0000000001918;0000000001755;0000000001852;0000000001800;0000000001800;00082;000000000000026100;000000000048349900;0000000000000;0;99991231;0000001;0000000000000;BRAPERACNOR9;100
20190102;02;ARZZ3;010;AREZZO CO;ON  EJ  NM;;R$;0000000005424;0000000005548;0000000005424;0000000005514;0000000005531;0000000005510;02683;000000000000379500;000000002092821000;0000000000000;0;99991231;0000001;0000000000000;BRARZZACNOR3;132
20190102;02;ATOM3;010;ATOMPAR;ON;;R$;0000000000246;0000000000263;0000000000244;0000000000253;0000000000249;0000000000249;00035;000000000000017400;000000000004411600;0000000000000;0;99991231;0000001;0000000000000;BRATOMACNOR1;103
20190102;02;ATTB34;010;ATT INC;DRN;;R$;0000000011269;0000000011269;0000000011232;0000000011267;0000000011232;0000000000000;00002;000000000000003100;000000000034930200;0000000000000;0;99991231;0000001;0000000000000;BRATTBBDR007;125
20190102;02;AZEV4;010;AZEVEDO;PN;;R$;0000000000101;0000000000103;0000000000099;0000000000101;0000000000099;0000000000099;00103;000000000000082700;000000000008394800;0000000000000;0;99991231;0000001;0000000000000;BRAZEVACNPR7;116
20190102;02;AZUL4;010;AZUL;PN      N2;;R$;0000000003597;0000000003655;0000000003545;0000000003597;0000000003633;0000000003613;09140;000000000002795000;000000010054479700;0000000000000;0;99991231;0000001;0000000000000;BRAZULACNPR4;100
20190102;02;B3SA3;010;B3;ON  EJ  NM;;R$;0000000002685;0000000002791;0000000002668;0000000002757;0000000002779;0000000002778;34693;000000000024615000;000000067881458000;0000000000000;0;99991231;0000001;0000000000000;BRB3SAACNOR6;104
20190102;02;BAHI3;010;BAHEMA;ON      MA;;R$;0000000013358;0000000013358;0000000013001;0000000013244;0000000013001;0000000013000;00006;000000000000000600;000000000007946700;0000000000000;0;99991231;0000001;0000000000000;BRBAHIACNOR1;070
20190102;02;BAUH4;010;EXCELSIOR;PN;;R$;0000000001893;0000000001894;0000000001889;0000000001892;0000000001894;0000000001650;00011;000000000000002700;000000000005110300;0000000000000;0;99991231;0000001;0000000000000;BRBAUHACNPR3;113
20190102;02;BAZA3;010;AMAZONIA;ON;;R$;0000000002493;0000000002499;0000000002493;0000000002498;0000000002499;0000000002500;00007;000000000000002400;000000000005995900;0000000000000;0;99991231;0000001;0000000000000;BRBAZAACNOR0;172
20190102;02;BBAS3;010;BRASIL;ON      NM;;R$;0000000004620;0000000004970;0000000004609;0000000004853;0000000004860;0000000004859;44353;000000000014905300;000000072338846000;0000000000000;0;99991231;0000001;0000000000000;BRBBASACNOR3;281
20190102;02;BBDC3;010;BRADESCO;ON  EJ  N1;;R$;0000000003398;0000000003611;0000000003355;0000000003512;0000000003577;0000000003577;16466;000000000003365100;000000011818522000;0000000000000;0;99991231;0000001;0000000000000;BRBBDCACNOR1;688
20190102;02;BBDC4;010;BRADESCO;PN  EJ  N1;;R$;0000000003865;0000000004079;0000000003842;0000000004004;0000000004039;0000000004039;37221;000000000023320500;000000093391217700;0000000000000;0;99991231;0000001;0000000000000;BRBBDCACNPR8;688
20190102;12;BBFI11B;010;FII BB PROGR;CI  ER  MB;;R$;0000000206000;0000000206000;0000000203501;0000000205092;0000000205550;0000000205500;00053;000000000000000122;000000000025021339;0000000000000;0;99991231;0000001;0000000000000;BRBBFICTF006;262
20190102;12;BBPO11;010;FII BB PRGII;CI  ER;;R$;0000000013999;0000000013999;0000000013892;0000000013955;0000000013943;0000000013943;00364;000000000000012470;000000000174023571;0000000000000;0;99991231;0000001;0000000000000;BRBBPOCTF003;174
20190102;12;BBRC11;010;FII BB CORP;CI  ER;;R$;0000000013970;0000000013990;0000000013841;0000000013907;0000000013900;0000000013864;00088;000000000000001125;000000000015645894;0000000000000;0;99991231;0000001;0000000000000;BRBBRCCTF004;188
20190102;02;BBRK3;010;BR BROKERS;ON      NM;;R$;0000000000625;0000000000699;0000000000625;0000000000677;0000000000686;0000000000680;00639;000000000000263600;000000000178681800;0000000000000;0;99991231;0000001;0000000000000;BRBBRKACNOR4;113
20190102;14;BBSD11;010;BB ETF SP DV;CI;;R$;0000000006900;0000000007119;0000000006900;0000000007049;0000000007114;0000000000000;00024;000000000000001510;000000000010644470;0000000000000;0;99991231;0000001;0000000000000;BRBBSDCTF000;100
20190102;02;BBSE3;010;BBSEGURIDADE;ON      NM;;R$;0000000002788;0000000002865;0000000002765;0000000002832;0000000002832;0000000002832;21811;000000000004663200;000000013209145100;0000000000000;0;99991231;0000001;0000000000000;BRBBSEACNOR5;112
20190102;12;BBVJ11;010;FII C JARDIM;CI  ER;;R$;0000000005497;0000000005551;0000000005391;0000000005468;0000000005500;0000000005500;00082;000000000000001469;000000000008033694;0000000000000;0;99991231;0000001;0000000000000;BRBBVJCTF001;192
20190102;12;BCFF11;010;FII BC FFII;CI;;R$;0000000008603;0000000008708;0000000008603;0000000008643;0000000008685;0000000008680;00676;000000000000014883;000000000128643875;0000000000000;0;99991231;0000001;0000000000000;BRBCFFCTF000;208
20190102;12;BCIA11;010;FII BCIA;CI  ER;;R$;0000000010303;0000000010380;0000000010271;0000000010338;0000000010370;0000000010370;00023;000000000000000157;000000000001623143;0000000000000;0;99991231;0000001;0000000000000;BRBCIACTF005;144
20190102;12;BCRI11;010;FII BEES CRI;CI  ER;;R$;0000000010895;0000000010990;0000000010890;0000000010931;0000000010945;0000000010900;00124;000000000000001860;000000000020333131;0000000000000;0;99991231;0000001;0000000000000;BRBCRICTF009;144
20190102;22;BEEF11;010;MINERVA;BNS ORD NM;;R$;0000000000100;0000000000115;0000000000100;0000000000100;0000000000115;0000000000110;00007;000000000000012500;000000000001262300;0000000000000;0;99991231;0000001;0000000000000;BRBEEFN02OR8;100
20190102;02;BEEF3;010;MINERVA;ON      NM;;R$;0000000000498;0000000000514;0000000000486;0000000000507;0000000000508;0000000000507;03229;000000000001874600;000000000951271400;0000000000000;0;99991231;0000001;0000000000000;BRBEEFACNOR6;108
20190102;02;BEES3;010;BANESTES;ON  EJ;;R$;0000000000413;0000000000422;0000000000398;0000000000412;0000000000415;0000000000415;00126;000000000000059100;000000000024386900;0000000000000;0;99991231;0000001;0000000000000;BRBEESACNOR9;319
20190102;02;BEES4;010;BANESTES;PN  EJ;;R$;0000000000423;0000000000423;0000000000403;0000000000418;0000000000420;0000000000420;00009;000000000000001800;000000000000753600;0000000000000;0;99991231;0000001;0000000000000;BRBEESACNPR6;244
20190102;02;BERK34;010;BERKSHIRE;DRN;;R$;0000000078275;0000000078275;0000000077348;0000000077563;0000000077348;0000000076181;00003;000000000000000500;000000000038781900;0000000000000;0;99991231;0000001;0000000000000;BRBERKBDR002;100
20190102;02;BGIP4;010;BANESE;PN;;R$;0000000003502;0000000003522;0000000003502;0000000003510;0000000003513;0000000003301;00005;000000000000000500;000000000001755200;0000000000000;0;99991231;0000001;0000000000000;BRBGIPACNPR8;196
20190102;02;BIDI4;010;BANCO INTER;PN  EJ  N1;;R$;0000000003855;0000000003990;0000000003831;0000000003891;0000000003946;0000000003925;01408;000000000000297300;000000001156836300;0000000000000;0;99991231;0000001;0000000000000;BRBIDIACNPR0;103
20190102;02;BIIB34;010;BIOGEN;DRN;;R$;0000000019490;0000000019490;0000000019490;0000000019490;0000000019490;0000000000000;00001;000000000000006100;000000000118889000;0000000000000;0;99991231;0000001;0000000000000;BRBIIBBDR001;101
20190102;02;BIOM3;010;BIOMM;ON      MA;;R$;0000000000830;0000000000830;0000000000819;0000000000828;0000000000819;0000000000810;00006;000000000000005200;000000000004309900;0000000000000;0;99991231;0000001;0000000000000;BRBIOMACNOR2;106
20190102;02;BKBR3;010;BK BRASIL;ON  EJ  NM;;R$;0000000002059;0000000002085;0000000002027;0000000002060;0000000002065;0000000002065;05295;000000000001431200;000000002949010000;0000000000000;0;99991231;0000001;0000000000000;BRBKBRACNOR4;101
20190102;02;BMEB4;010;MERC BRASIL;PN;;R$;0000000000710;0000000000725;0000000000709;0000000000710;0000000000725;0000000000709;00029;000000000000008900;000000000006323600;0000000000000;0;99991231;0000001;0000000000000;BRBMEBACNPR5;199
20190102;12;BMLC11B;010;FII BMBRC LC;CI      MB;;R$;0000000007450;0000000007450;0000000007222;0000000007248;0000000007225;0000000007225;00018;000000000000000191;000000000001384490;0000000000000;0;99991231;0000001;0000000000000;BRBMLCCTF004;183
20190102;02;BNBR3;010;NORD BRASIL;ON;;R$;0000000003798;0000000003799;0000000003797;0000000003798;0000000003799;0000000003799;00006;000000000000001400;000000000005317400;0000000000000;0;99991231;0000001;0000000000000;BRBNBRACNOR8;197
20190102;12;BNFS11;010;FII BANRISUL;CI  ER;;R$;0000000012150;0000000012362;0000000012150;0000000012324;0000000012350;0000000012202;00006;000000000000000048;000000000000591581;0000000000000;0;99991231;0000001;0000000000000;BRBNFSCTF000;176
20190102;02;BOAC34;010;BANK AMERICA;DRN;;R$;0000000009359;0000000009599;0000000009359;0000000009416;0000000009599;0000000000000;00002;000000000000010900;000000000102637100;0000000000000;0;99991231;0000001;0000000000000;BRBOACBDR004;133
20190102;02;BOBR4;010;BOMBRIL;PN;;R$;0000000000262;0000000000274;0000000000262;0000000000265;0000000000274;0000000000270;00047;000000000000016300;000000000004320100;0000000000000;0;99991231;0000001;0000000000000;BRBOBRACNPR3;128
20190102;02;BOEI34;010;BOEING;DRN;;R$;0000000122878;0000000122878;0000000122878;0000000122878;0000000122878;0000000000000;00001;000000000000001000;000000000122878000;0000000000000;0;99991231;0000001;0000000000000;BRBOEIBDR003;127
20190102;14;BOVA11;010;ISHARES BOVA;CI;;R$;0000000008460;0000000008826;0000000008435;0000000008698;0000000008790;0000000008787;12751;000000000005021260;000000043677177280;0000000000000;0;99991231;0000001;0000000000000;BRBOVACTF003;103
20190102;14;BOVV11;010;IT NOW IBOV;CI;;R$;0000000008792;0000000009183;0000000008781;0000000009014;0000000009145;0000000009075;00222;000000000000609860;000000005497618710;0000000000000;0;99991231;0000001;0000000000000;BRBOVVCTF009;100
20190102;02;BOXP34;010;BOSTON PROP;DRN ED;;R$;0000000004223;0000000004223;0000000004223;0000000004223;0000000004223;0000000000000;00010;000000000000001000;000000000004223000;0000000000000;0;99991231;0000001;0000000000000;BRBOXPBDR008;114
20190102;02;BPAC11;010;BTGP BANCO;UNT;;R$;0000000002365;0000000002493;0000000002365;0000000002454;0000000002490;0000000002471;01617;000000000000365800;000000000897687800;0000000000000;0;99991231;0000001;0000000000000;BRBPACUNT006;103
20190102;02;BPAC3;010;BTGP BANCO;ON;;R$;0000000000829;0000000000829;0000000000829;0000000000829;0000000000829;0000000000822;00005;000000000000000500;000000000000414500;0000000000000;0;99991231;0000001;0000000000000;BRBPACACNOR7;118
20190102;02;BPAC5;010;BTGP BANCO;PNA;;R$;0000000000800;0000000000800;0000000000800;0000000000800;0000000000800;0000000000802;00001;000000000000000100;000000000000080000;0000000000000;0;99991231;0000001;0000000000000;BRBPACACNPA0;118
20190102;02;BPAN4;010;BANCO PAN;PN      N1;;R$;0000000000195;0000000000205;0000000000193;0000000000197;0000000000200;0000000000198;00116;000000000000179000;000000000035358800;0000000000000;0;99991231;0000001;0000000000000;BRBPANACNPR1;106
20190102;12;BPFF11;010;FII ABSOLUTO;CI  ER;;R$;0000000008960;0000000009020;0000000008941;0000000008981;0000000009000;0000000009000;00164;000000000000003336;000000000029962385;0000000000000;0;99991231;0000001;0000000000000;BRBPFFCTF002;170
20190102;08;BPHA3;010;BR PHARMA;ON      NM;;R$;0000000000150;0000000000150;0000000000144;0000000000145;0000000000146;0000000000146;00069;000000000000038400;000000000005603900;0000000000000;0;99991231;0000001;0000000000000;BRBPHAACNOR6;105
20190102;02;BRAP3;010;BRADESPAR;ON  EJ  N1;;R$;0000000002784;0000000002860;0000000002750;0000000002789;0000000002860;0000000002845;00097;000000000000019000;000000000052996800;0000000000000;0;99991231;0000001;0000000000000;BRBRAPACNOR5;134
20190102;02;BRAP4;010;BRADESPAR;PN  EJ  N1;;R$;0000000003085;0000000003130;0000000003027;0000000003087;0000000003109;0000000003100;11498;000000000002161300;000000006673526200;0000000000000;0;99991231;0000001;0000000000000;BRBRAPACNPR2;134
20190102;14;BRAX11;010;ISHARES BRAX;CI;;R$;0000000007163;0000000007440;0000000007150;0000000007305;0000000007420;0000000000000;00017;000000000000001650;000000000012054400;0000000000000;0;99991231;0000001;0000000000000;BRBRAXCTF002;100
20190102;12;BRCR11;010;FII BC FUND;CI;;R$;0000000010351;0000000010400;0000000010351;0000000010384;0000000010400;0000000010400;01764;000000000000021401;000000000222239663;0000000000000;0;99991231;0000001;0000000000000;BRBRCRCTF000;196
20190102;02;BRDT3;010;PETROBRAS BR;ON      NM;;R$;0000000002587;0000000002695;0000000002575;0000000002628;0000000002600;0000000002591;16519;000000000005320300;000000013985139400;0000000000000;0;99991231;0000001;0000000000000;BRBRDTACNOR1;117
20190102;02;BRFS3;010;BRF SA;ON      NM;;R$;0000000002195;0000000002269;0000000002185;0000000002235;0000000002238;0000000002235;19635;000000000004620400;000000010326762200;0000000000000;0;99991231;0000001;0000000000000;BRBRFSACNOR8;118
20190102;02;BRIV4;010;ALFA INVEST;PN;;R$;0000000000621;0000000000632;0000000000620;0000000000624;0000000000631;0000000000630;00016;000000000000005700;000000000003561800;0000000000000;0;99991231;0000001;0000000000000;BRBRIVACNPR3;207
20190102;02;BRKM3;010;BRASKEM;ON      N1;;R$;0000000004697;0000000004697;0000000004581;0000000004602;0000000004581;0000000004580;00010;000000000000001600;000000000007364400;0000000000000;0;99991231;0000001;0000000000000;BRBRKMACNOR1;116
20190102;02;BRKM5;010;BRASKEM;PNA     N1;;R$;0000000004738;0000000004859;0000000004687;0000000004807;0000000004831;0000000004831;08920;000000000001345500;000000006468077100;0000000000000;0;99991231;0000001;0000000000000;BRBRKMACNPA4;116
20190102;02;BRML3;010;BR MALLS PAR;ON  EJ  NM;;R$;0000000001307;0000000001351;0000000001296;0000000001337;0000000001346;0000000001345;31546;000000000014193800;000000018989625900;0000000000000;0;99991231;0000001;0000000000000;BRBRMLACNOR9;112
20190102;02;BRPR3;010;BR PROPERT;ON      NM;;R$;0000000000813;0000000000832;0000000000808;0000000000822;0000000000820;0000000000820;03686;000000000000793200;000000000652226300;0000000000000;0;99991231;0000001;0000000000000;BRBRPRACNOR9;118
20190102;02;BRSR3;010;BANRISUL;ON  EJ  N1;;R$;0000000002150;0000000002245;0000000002150;0000000002213;0000000002245;0000000002215;00009;000000000000002100;000000000004647300;0000000000000;0;99991231;0000001;0000000000000;BRBRSRACNOR3;160
20190102;02;BRSR6;010;BANRISUL;PNB EJ  N1;;R$;0000000002221;0000000002307;0000000002183;0000000002265;0000000002289;0000000002287;04583;000000000000848800;000000001922662600;0000000000000;0;99991231;0000001;0000000000000;BRBRSRACNPB4;163
20190102;02;BSEV3;010;BIOSEV;ON      NM;;R$;0000000000308;0000000000314;0000000000305;0000000000309;0000000000308;0000000000305;00031;000000000000008700;000000000002694800;0000000000000;0;99991231;0000001;0000000000000;BRBSEVACNOR3;102
20190102;02;BTOW3;010;B2W DIGITAL;ON      NM;;R$;0000000004193;0000000004406;0000000004170;0000000004299;0000000004300;0000000004296;09431;000000000002061500;000000008863713600;0000000000000;0;99991231;0000001;0000000000000;BRBTOWACNOR8;109
20190102;02;BTTL3;010;BATTISTELLA;ON;;R$;0000000000320;0000000000357;0000000000320;0000000000335;0000000000357;0000000000324;00009;000000000000002200;000000000000737100;0000000000000;0;99991231;0000001;0000000000000;BRBTTLACNOR0;108
20190102;12;BZLI11;010;FII BRREALTY;CI;;R$;0000000001395;0000000001395;0000000001395;0000000001395;0000000001395;0000000001300;00001;000000000000000001;000000000000001395;0000000000000;0;99991231;0000001;0000000000000;BRBZLICTF003;100
20190102;02;CAMB4;010;CAMBUCI;PN;;R$;0000000002600;0000000002899;0000000002600;0000000002669;0000000002899;0000000002500;00004;000000000000001400;000000000003737900;0000000000000;0;99991231;0000001;0000000000000;BRCAMBACNPR1;118
20190102;02;CAML3;010;CAMIL;ON      NM;;R$;0000000000705;0000000000730;0000000000705;0000000000724;0000000000730;0000000000729;02538;000000000000897500;000000000650542700;0000000000000;0;99991231;0000001;0000000000000;BRCAMLACNOR3;103
20190102;02;CARD3;010;CSU CARDSYST;ON      NM;;R$;0000000000689;0000000000724;0000000000685;0000000000713;0000000000700;0000000000700;00696;000000000000199600;000000000142376600;0000000000000;0;99991231;0000001;0000000000000;BRCARDACNOR9;113
20190102;12;CARE11;010;FII DEA CARE;CI;;R$;0000000000173;0000000000179;0000000000167;0000000000169;0000000000167;0000000000167;00122;000000000000050229;000000000008508648;0000000000000;0;99991231;0000001;0000000000000;BRCARECTF000;102
20190102;02;CBEE3;010;AMPLA ENERG;ON;;R$;0000000002590;0000000002590;0000000002590;0000000002590;0000000002590;0000000002590;00004;000000000000000900;000000000002331000;0000000000000;0;99991231;0000001;0000000000000;BRCBEEACNOR3;153
20190102;12;CBOP11;010;FII C BRANCO;CI  ER;;R$;0000000007299;0000000007400;0000000007258;0000000007349;0000000007400;0000000007352;00086;000000000000002121;000000000015587808;0000000000000;0;99991231;0000001;0000000000000;BRCBOPCTF001;165
20190102;02;CCPR3;010;CYRE COM-CCP;ON      NM;;R$;0000000000870;0000000000870;0000000000855;0000000000869;0000000000855;0000000000855;00030;000000000000052600;000000000045742200;0000000000000;0;99991231;0000001;0000000000000;BRCCPRACNOR9;113
20190102;02;CCRO3;010;CCR SA;ON      NM;;R$;0000000001128;0000000001214;0000000001128;0000000001176;0000000001200;0000000001200;27462;000000000008650700;000000010179138100;0000000000000;0;99991231;0000001;0000000000000;BRCCROACNOR2;134
20190102;02;CCXC3;010;CCX CARVAO;ON      NM;;R$;0000000000370;0000000000387;0000000000357;0000000000367;0000000000357;0000000000356;00019;000000000000006700;000000000002459400;0000000000000;0;99991231;0000001;0000000000000;BRCCXCACNOR5;103
20190102;02;CEDO4;010;CEDRO;PN      N1;;R$;0000000000600;0000000000600;0000000000600;0000000000600;0000000000600;0000000000577;00007;000000000000002600;000000000001560000;0000000000000;0;99991231;0000001;0000000000000;BRCEDOACNPR5;128
20190102;02;CEEB3;010;COELBA;ON;;R$;0000000002660;0000000002660;0000000002660;0000000002660;0000000002660;0000000002300;00003;000000000000000900;000000000002394000;0000000000000;0;99991231;0000001;0000000000000;BRCEEBACNOR3;174
20190102;02;CELP3;010;CELPA;ON;;R$;0000000000242;0000000000248;0000000000223;0000000000233;0000000000228;0000000000226;00495;000000000000474300;000000000110804400;0000000000000;0;99991231;0000001;0000000000000;BRCELPACNOR8;116
20190102;02;CELP5;010;CELPA;PNA;;R$;0000000000460;0000000000500;0000000000460;0000000000469;0000000000497;0000000000463;00010;000000000000001700;000000000000798300;0000000000000;0;99991231;0000001;0000000000000;BRCELPACNPA1;118
20190102;02;CELP7;010;CELPA;PNC;;R$;0000000000333;0000000000333;0000000000333;0000000000333;0000000000333;0000000000333;00002;000000000000000600;000000000000199800;0000000000000;0;99991231;0000001;0000000000000;BRCELPACNPC7;118
20190102;12;CEOC11;010;FII CEO CCP;CI;;R$;0000000007896;0000000007920;0000000007896;0000000007900;0000000007905;0000000007899;00124;000000000000003636;000000000028725799;0000000000000;0;99991231;0000001;0000000000000;BRCEOCCTF003;149
20190102;02;CESP3;010;CESP;ON      N1;;R$;0000000002033;0000000002075;0000000001982;0000000002027;0000000002068;0000000002040;00228;000000000000083100;000000000168489800;0000000000000;0;99991231;0000001;0000000000000;BRCESPACNOR3;167
20190102;02;CESP5;010;CESP;PNA     N1;;R$;0000000002028;0000000002030;0000000002028;0000000002029;0000000002030;0000000002015;00004;000000000000000400;000000000000811700;0000000000000;0;99991231;0000001;0000000000000;BRCESPACNPA6;114
20190102;02;CESP6;010;CESP;PNB     N1;;R$;0000000002158;0000000002193;0000000002157;0000000002180;0000000002193;0000000002175;02286;000000000001337100;000000002915915500;0000000000000;0;99991231;0000001;0000000000000;BRCESPACNPB4;126
20190102;02;CGAS3;010;COMGAS;ON;;R$;0000000006100;0000000006280;0000000006000;0000000006193;0000000006280;0000000006280;00022;000000000000006000;000000000037158200;0000000000000;0;99991231;0000001;0000000000000;BRCGASACNOR0;147
20190102;02;CGAS5;010;COMGAS;PNA;;R$;0000000005899;0000000006036;0000000005804;0000000005978;0000000005980;0000000005973;00114;000000000000026400;000000000157827500;0000000000000;0;99991231;0000001;0000000000000;BRCGASACNPA3;144
20190102;02;CGRA3;010;GRAZZIOTIN;ON  EJ;;R$;0000000002300;0000000002349;0000000002300;0000000002322;0000000002349;0000000002301;00010;000000000000001900;000000000004413400;0000000000000;0;99991231;0000001;0000000000000;BRCGRAACNOR2;069
20190102;02;CGRA4;010;GRAZZIOTIN;PN  EJ;;R$;0000000002355;0000000002399;0000000002331;0000000002362;0000000002356;0000000002350;00060;000000000000007800;000000000018425300;0000000000000;0;99991231;0000001;0000000000000;BRCGRAACNPR9;069
20190102;02;CHVX34;010;CHEVRON;DRN;;R$;0000000021120;0000000021120;0000000020999;0000000021111;0000000020999;0000000000000;00002;000000000000001500;000000000031667900;0000000000000;0;99991231;0000001;0000000000000;BRCHVXBDR008;131
20190102;02;CIEL3;010;CIELO;ON  EJ  NM;;R$;0000000000900;0000000000976;0000000000896;0000000000945;0000000000963;0000000000961;34266;000000000013911000;000000013148340900;0000000000000;0;99991231;0000001;0000000000000;BRCIELACNOR3;133
20190102;02;CLGN34;010;CELGENE CORP;DRN;;R$;0000000025468;0000000025468;0000000025468;0000000025468;0000000025468;0000000000000;00001;000000000000000100;000000000002546800;0000000000000;0;99991231;0000001;0000000000000;BRCLGNBDR002;100
20190102;02;CLSC4;010;CELESC;PN      N2;;R$;0000000004980;0000000004999;0000000004859;0000000004954;0000000004859;0000000004859;00016;000000000000002200;000000000010899400;0000000000000;0;99991231;0000001;0000000000000;BRCLSCACNPR3;112
