dtPregao;cdBDI;cdNegociacao;tpMercado;nmEmpresa;especificacao;pzTermo;moeda;vlAbertura;vlMax;vlMin;vlMedio;vlFecha;vlMelhorCompra;qtNegociacao;qtTitulo;volumeTot;preExe;indOpc;dtVencimento;ftCotacao;ptExe;cdISIN;noDistr
20181001;02;ARZZ3;010;AREZZO CO;ON      NM;;R$;0000000004289;0000000004289;0000000004131;0000000004177;0000000004200;0000000004200;01511;000000000000192200;000000000802855200;0000000000000;0;99991231;0000001;0000000000000;BRARZZACNOR3;130
20181001;02;ATOM3;010;ATOMPAR;ON;;R$;0000000000258;0000000000258;0000000000251;0000000000252;0000000000251;0000000000251;00031;000000000000026100;000000000006597800;0000000000000;0;99991231;0000001;0000000000000;BRATOMACNOR1;103
20181001;12;ATSA11B;010;FII CSHGATSA;CI  ER  MB;;R$;0000000107500;0000000107500;0000000107001;0000000107468;0000000107500;0000000000000;00006;000000000000000016;000000000001719501;0000000000000;0;99991231;0000001;0000000000000;BRATSACTF000;119
20181001;02;ATTB34;010;ATT INC;DRN;;R$;0000000013465;0000000013568;0000000013336;0000000013532;0000000013336;0000000013336;00003;000000000000001800;000000000024358000;0000000000000;0;99991231;0000001;0000000000000;BRATTBBDR007;124
20181001;02;AXPB34;010;AMERICAN EXP;DRN;;R$;0000000043739;0000000043739;0000000043739;0000000043739;0000000043739;0000000000000;00001;000000000000000200;000000000008747800;0000000000000;0;99991231;0000001;0000000000000;BRAXPBBDR007;125
20181001;02;AZEV4;010;AZEVEDO;PN;;R$;0000000000070;0000000000070;0000000000070;0000000000070;0000000000070;0000000000037;00003;000000000000000400;000000000000028000;0000000000000;0;99991231;0000001;0000000000000;BRAZEVACNPR7;116
20181001;02;AZUL4;010;AZUL;PN      N2;;R$;0000000002405;0000000002420;0000000002264;0000000002294;0000000002292;0000000002290;03713;000000000001090200;000000002501300300;0000000000000;0;99991231;0000001;0000000000000;BRAZULACNPR4;100
20181001;02;B3SA3;010;B3;ON  EJ  NM;;R$;0000000002340;0000000002343;0000000002260;0000000002289;0000000002295;0000000002293;21201;000000000008237100;000000018862594400;0000000000000;0;99991231;0000001;0000000000000;BRB3SAACNOR6;103
20181001;02;BAHI3;010;BAHEMA;ON      MA;;R$;0000000014000;0000000014000;0000000013000;0000000013573;0000000013500;0000000013000;00027;000000000000002800;000000000038006700;0000000000000;0;99991231;0000001;0000000000000;BRBAHIACNOR1;070
20181001;02;BAUH4;010;EXCELSIOR;PN;;R$;0000000001165;0000000001165;0000000001165;0000000001165;0000000001165;0000000001161;00001;000000000000000200;000000000000233000;0000000000000;0;99991231;0000001;0000000000000;BRBAUHACNPR3;113
20181001;02;BBAS3;010;BRASIL;ON      NM;;R$;0000000002955;0000000002976;0000000002820;0000000002858;0000000002821;0000000002821;22989;000000000015677500;000000044820166800;0000000000000;0;99991231;0000001;0000000000000;BRBBASACNOR3;279
20181001;02;BBDC3;010;BRADESCO;ON      N1;;R$;0000000002555;0000000002570;0000000002521;0000000002542;0000000002554;0000000002553;04560;000000000001360400;000000003459198500;0000000000000;0;99991231;0000001;0000000000000;BRBBDCACNOR1;684
20181001;02;BBDC4;010;BRADESCO;PN      N1;;R$;0000000002864;0000000002876;0000000002806;0000000002833;0000000002835;0000000002830;16958;000000000007660100;000000021706781800;0000000000000;0;99991231;0000001;0000000000000;BRBBDCACNPR8;684
20181001;12;BBFI11B;010;FII BB PROGR;CI  ER  MB;;R$;0000000160800;0000000164999;0000000160800;0000000163346;0000000164999;0000000163000;00057;000000000000000155;000000000025318726;0000000000000;0;99991231;0000001;0000000000000;BRBBFICTF006;259
20181001;12;BBPO11;010;FII BB PRGII;CI  ER;;R$;0000000012630;0000000012630;0000000012540;0000000012582;0000000012575;0000000012575;00325;000000000000012546;000000000157863404;0000000000000;0;99991231;0000001;0000000000000;BRBBPOCTF003;171
20181001;12;BBRC11;010;FII BB CORP;CI  ER;;R$;0000000013299;0000000013300;0000000013200;0000000013205;0000000013200;0000000013210;00019;000000000000000456;000000000006021800;0000000000000;0;99991231;0000001;0000000000000;BRBBRCCTF004;185
20181001;02;BBRK3;010;BR BROKERS;ON      NM;;R$;0000000000374;0000000000385;0000000000367;0000000000379;0000000000385;0000000000368;00240;000000000000151600;000000000057463200;0000000000000;0;99991231;0000001;0000000000000;BRBBRKACNOR4;113
20181001;14;BBSD11;010;BB ETF SP DV;CI;;R$;0000000005518;0000000005536;0000000005505;0000000005525;0000000005505;0000000005500;00020;000000000000000850;000000000004696670;0000000000000;0;99991231;0000001;0000000000000;BRBBSDCTF000;100
20181001;02;BBSE3;010;BBSEGURIDADE;ON      NM;;R$;0000000002415;0000000002423;0000000002379;0000000002401;0000000002387;0000000002386;05335;000000000001660600;000000003987311900;0000000000000;0;99991231;0000001;0000000000000;BRBBSEACNOR5;111
20181001;12;BBVJ11;010;FII C JARDIM;CI  ER;;R$;0000000004510;0000000004559;0000000004500;0000000004509;0000000004550;0000000004550;00033;000000000000000943;000000000004252260;0000000000000;0;99991231;0000001;0000000000000;BRBBVJCTF001;189
20181001;12;BCFF11;010;FII BC FFII;CI;;R$;0000000007735;0000000007787;0000000007652;0000000007712;0000000007665;0000000007665;00293;000000000000005983;000000000046143553;0000000000000;0;99991231;0000001;0000000000000;BRBCFFCTF000;205
20181001;12;BCIA11;010;FII BCIA;CI  ER;;R$;0000000010874;0000000010874;0000000010500;0000000010525;0000000010500;0000000010508;00010;000000000000000145;000000000001526140;0000000000000;0;99991231;0000001;0000000000000;BRBCIACTF005;141
20181001;12;BCRI11;010;FII BEES CRI;CI  ER;;R$;0000000010528;0000000010529;0000000010451;0000000010495;0000000010501;0000000010496;00105;000000000000002134;000000000022397753;0000000000000;0;99991231;0000001;0000000000000;BRBCRICTF009;141
20181001;02;BDLL4;010;BARDELLA;PN;;R$;0000000001850;0000000001850;0000000001850;0000000001850;0000000001850;0000000001703;00002;000000000000000500;000000000000925000;0000000000000;0;99991231;0000001;0000000000000;BRBDLLACNPR8;151
20181001;02;BEEF3;010;MINERVA;ON      NM;;R$;0000000000500;0000000000505;0000000000483;0000000000491;0000000000485;0000000000485;02673;000000000001084900;000000000533107200;0000000000000;0;99991231;0000001;0000000000000;BRBEEFACNOR6;107
20181001;02;BEES3;010;BANESTES;ON  EJ;;R$;0000000000385;0000000000385;0000000000360;0000000000362;0000000000362;0000000000360;00017;000000000000005600;000000000002030100;0000000000000;0;99991231;0000001;0000000000000;BRBEESACNOR9;315
20181001;02;BEES4;010;BANESTES;PN  EJ;;R$;0000000000363;0000000000374;0000000000363;0000000000368;0000000000374;0000000000374;00011;000000000000003700;000000000001363100;0000000000000;0;99991231;0000001;0000000000000;BRBEESACNPR6;240
20181001;02;BERK34;010;BERKSHIRE;DRN;;R$;0000000085969;0000000086938;0000000085969;0000000086550;0000000086938;0000000085253;00002;000000000000000500;000000000043275200;0000000000000;0;99991231;0000001;0000000000000;BRBERKBDR002;100
20181001;02;BIDI4;010;BANCO INTER;PN  EJ  N1;;R$;0000000003020;0000000003020;0000000002943;0000000002968;0000000002975;0000000002960;00999;000000000000552100;000000001638870200;0000000000000;0;99991231;0000001;0000000000000;BRBIDIACNPR0;102
20181001;02;BIIB34;010;BIOGEN;DRN;;R$;0000000023649;0000000023649;0000000023649;0000000023649;0000000023649;0000000000000;00001;000000000000000200;000000000004729800;0000000000000;0;99991231;0000001;0000000000000;BRBIIBBDR001;101
20181001;02;BIOM3;010;BIOMM;ON      MA;;R$;0000000000819;0000000000850;0000000000801;0000000000821;0000000000842;0000000000805;00030;000000000000009400;000000000007719100;0000000000000;0;99991231;0000001;0000000000000;BRBIOMACNOR2;106
20181001;02;BKBR3;010;BK BRASIL;ON      NM;;R$;0000000001337;0000000001347;0000000001304;0000000001310;0000000001310;0000000001309;00742;000000000000864600;000000001132839500;0000000000000;0;99991231;0000001;0000000000000;BRBKBRACNOR4;100
20181001;02;BMEB3;010;MERC BRASIL;ON;;R$;0000000000600;0000000000600;0000000000600;0000000000600;0000000000600;0000000000600;00001;000000000000001500;000000000000900000;0000000000000;0;99991231;0000001;0000000000000;BRBMEBACNOR8;194
20181001;02;BMEB4;010;MERC BRASIL;PN;;R$;0000000000544;0000000000544;0000000000539;0000000000539;0000000000539;0000000000524;00010;000000000000008200;000000000004420800;0000000000000;0;99991231;0000001;0000000000000;BRBMEBACNPR5;199
20181001;02;BMIN4;010;MERC INVEST;PN;;R$;0000000001040;0000000001040;0000000001010;0000000001028;0000000001013;0000000000950;00005;000000000000000500;000000000000514300;0000000000000;0;99991231;0000001;0000000000000;BRBMINACNPR1;169
20181001;12;BMLC11B;010;FII BMBRC LC;CI      MB;;R$;0000000007590;0000000007590;0000000007400;0000000007541;0000000007400;0000000007101;00020;000000000000000306;000000000002307674;0000000000000;0;99991231;0000001;0000000000000;BRBMLCCTF004;179
20181001;02;BMYB34;010;BRISTOLMYERS;DRN;;R$;0000000024912;0000000025218;0000000024912;0000000025095;0000000025218;0000000000000;00002;000000000000000500;000000000012547800;0000000000000;0;99991231;0000001;0000000000000;BRBMYBBDR000;119
20181001;12;BNFS11;010;FII BANRISUL;CI  ER;;R$;0000000011700;0000000011700;0000000011585;0000000011594;0000000011585;0000000011390;00005;000000000000000052;000000000000602910;0000000000000;0;99991231;0000001;0000000000000;BRBNFSCTF000;173
20181001;02;BOAC34;010;BANK AMERICA;DRN;;R$;0000000012033;0000000012033;0000000011845;0000000012002;0000000012024;0000000000000;00003;000000000000003000;000000000036006700;0000000000000;0;99991231;0000001;0000000000000;BRBOACBDR004;132
20181001;02;BOBR4;010;BOMBRIL;PN;;R$;0000000000273;0000000000273;0000000000255;0000000000260;0000000000258;0000000000258;00029;000000000000018900;000000000004932800;0000000000000;0;99991231;0000001;0000000000000;BRBOBRACNPR3;128
20181001;02;BOEI34;010;BOEING;DRN;;R$;0000000153057;0000000154338;0000000153057;0000000153697;0000000154338;0000000000000;00002;000000000000000200;000000000030739500;0000000000000;0;99991231;0000001;0000000000000;BRBOEIBDR003;126
20181001;02;BONY34;010;BNY MELLON;DRN;;R$;0000000021015;0000000021015;0000000021015;0000000021015;0000000021015;0000000000000;00001;000000000000000200;000000000004203000;0000000000000;0;99991231;0000001;0000000000000;BRBONYBDR001;112
20181001;14;BOVA11;010;ISHARES BOVA;CI;;R$;0000000007675;0000000007675;0000000007533;0000000007578;0000000007580;0000000007580;15844;000000000002264870;000000017164812680;0000000000000;0;99991231;0000001;0000000000000;BRBOVACTF003;103
20181001;14;BOVV11;010;IT NOW IBOV;CI;;R$;0000000007938;0000000007938;0000000007853;0000000007886;0000000007887;0000000007887;00035;000000000000070280;000000000554281440;0000000000000;0;99991231;0000001;0000000000000;BRBOVVCTF009;100
20181001;02;BPAC11;010;BTGP BANCO;UNT;;R$;0000000002139;0000000002139;0000000002051;0000000002080;0000000002057;0000000002057;02082;000000000000531600;000000001105759900;0000000000000;0;99991231;0000001;0000000000000;BRBPACUNT006;103
20181001;02;BPAC5;010;BTGP BANCO;PNA;;R$;0000000000716;0000000000717;0000000000716;0000000000716;0000000000717;0000000000704;00002;000000000000000200;000000000000143300;0000000000000;0;99991231;0000001;0000000000000;BRBPACACNPA0;118
20181001;02;BPAN4;010;BANCO PAN;PN      N1;;R$;0000000000163;0000000000163;0000000000159;0000000000160;0000000000159;0000000000159;00060;000000000000155900;000000000024962400;0000000000000;0;99991231;0000001;0000000000000;BRBPANACNPR1;106
20181001;12;BPFF11;010;FII ABSOLUTO;CI  ER;;R$;0000000008540;0000000008600;0000000008410;0000000008581;0000000008600;0000000008555;00044;000000000000000608;000000000005217678;0000000000000;0;99991231;0000001;0000000000000;BRBPFFCTF002;167
20181001;08;BPHA3;010;BR PHARMA;ON      NM;;R$;0000000000157;0000000000157;0000000000145;0000000000150;0000000000145;0000000000145;00085;000000000000100400;000000000015141800;0000000000000;0;99991231;0000001;0000000000000;BRBPHAACNOR6;105
20181001;02;BRAP3;010;BRADESPAR;ON      N1;;R$;0000000003244;0000000003258;0000000003220;0000000003226;0000000003231;0000000003231;00168;000000000000060000;000000000193619100;0000000000000;0;99991231;0000001;0000000000000;BRBRAPACNOR5;133
20181001;02;BRAP4;010;BRADESPAR;PN      N1;;R$;0000000003726;0000000003773;0000000003646;0000000003722;0000000003766;0000000003766;06334;000000000001455000;000000005416511600;0000000000000;0;99991231;0000001;0000000000000;BRBRAPACNPR2;133
20181001;14;BRAX11;010;ISHARES BRAX;CI;;R$;0000000006430;0000000006430;0000000006336;0000000006361;0000000006340;0000000006300;00010;000000000000001110;000000000007060970;0000000000000;0;99991231;0000001;0000000000000;BRBRAXCTF002;100
20181001;12;BRCR11;010;FII BC FUND;CI;;R$;0000000009650;0000000009714;0000000009501;0000000009571;0000000009525;0000000009525;01211;000000000000028872;000000000276346254;0000000000000;0;99991231;0000001;0000000000000;BRBRCRCTF000;193
20181001;02;BRDT3;010;PETROBRAS BR;ON  ED  NM;;R$;0000000001950;0000000001960;0000000001891;0000000001917;0000000001930;0000000001928;03873;000000000001189400;000000002280903300;0000000000000;0;99991231;0000001;0000000000000;BRBRDTACNOR1;116
20181001;02;BRFS3;010;BRF SA;ON      NM;;R$;0000000002200;0000000002218;0000000002165;0000000002189;0000000002187;0000000002186;08340;000000000002482200;000000005435723000;0000000000000;0;99991231;0000001;0000000000000;BRBRFSACNOR8;118
20181001;02;BRGE12;010;ALFA CONSORC;PNF;;R$;0000000000350;0000000000350;0000000000350;0000000000350;0000000000350;0000000000270;00001;000000000000000100;000000000000035000;0000000000000;0;99991231;0000001;0000000000000;BRBRGEACNPF8;095
20181001;02;BRIN3;010;BR INSURANCE;ON      NM;;R$;0000000001375;0000000001395;0000000001331;0000000001361;0000000001395;0000000001385;00026;000000000000004400;000000000005991200;0000000000000;0;99991231;0000001;0000000000000;BRBRINACNOR3;111
20181001;02;BRIV4;010;ALFA INVEST;PN;;R$;0000000000567;0000000000567;0000000000565;0000000000565;0000000000565;0000000000565;00005;000000000000003500;000000000001979000;0000000000000;0;99991231;0000001;0000000000000;BRBRIVACNPR3;207
20181001;02;BRKM3;010;BRASKEM;ON      N1;;R$;0000000005601;0000000005689;0000000005600;0000000005632;0000000005689;0000000005625;00005;000000000000000700;000000000003942500;0000000000000;0;99991231;0000001;0000000000000;BRBRKMACNOR1;116
20181001;02;BRKM5;010;BRASKEM;PNA     N1;;R$;0000000005813;0000000005843;0000000005660;0000000005712;0000000005680;0000000005679;06078;000000000001015100;000000005798682100;0000000000000;0;99991231;0000001;0000000000000;BRBRKMACNPA4;116
20181001;02;BRML3;010;BR MALLS PAR;ON      NM;;R$;0000000000957;0000000000967;0000000000950;0000000000956;0000000000961;0000000000958;07027;000000000002749800;000000002629259500;0000000000000;0;99991231;0000001;0000000000000;BRBRMLACNOR9;110
20181001;02;BRPR3;010;BR PROPERT;ON      NM;;R$;0000000000764;0000000000764;0000000000729;0000000000744;0000000000730;0000000000730;00813;000000000001006100;000000000749511800;0000000000000;0;99991231;0000001;0000000000000;BRBRPRACNOR9;118
20181001;02;BRSR3;010;BANRISUL;ON      N1;;R$;0000000001769;0000000001770;0000000001703;0000000001750;0000000001770;0000000001707;00011;000000000000001800;000000000003150600;0000000000000;0;99991231;0000001;0000000000000;BRBRSRACNOR3;156
20181001;02;BRSR6;010;BANRISUL;PNB     N1;;R$;0000000001499;0000000001503;0000000001450;0000000001477;0000000001492;0000000001487;04153;000000000000978200;000000001445547100;0000000000000;0;99991231;0000001;0000000000000;BRBRSRACNPB4;159
20181001;02;BSEV3;010;BIOSEV;ON      NM;;R$;0000000000235;0000000000235;0000000000230;0000000000233;0000000000230;0000000000230;00013;000000000000002700;000000000000630800;0000000000000;0;99991231;0000001;0000000000000;BRBSEVACNOR3;102
20181001;02;BTOW3;010;B2W DIGITAL;ON      NM;;R$;0000000002788;0000000002818;0000000002717;0000000002760;0000000002762;0000000002760;05085;000000000001433700;000000003957734900;0000000000000;0;99991231;0000001;0000000000000;BRBTOWACNOR8;109
20181001;02;BTTL4;010;BATTISTELLA;PN;;R$;0000000000272;0000000000272;0000000000272;0000000000272;0000000000272;0000000000272;00001;000000000000000100;000000000000027200;0000000000000;0;99991231;0000001;0000000000000;BRBTTLACNPR7;108
20181001;02;CAML3;010;CAMIL;ON      NM;;R$;0000000000702;0000000000714;0000000000696;0000000000702;0000000000703;0000000000697;00813;000000000000163000;000000000114484100;0000000000000;0;99991231;0000001;0000000000000;BRCAMLACNOR3;102
20181001;02;CARD3;010;CSU CARDSYST;ON      NM;;R$;0000000000633;0000000000633;0000000000615;0000000000618;0000000000616;0000000000616;00440;000000000000095300;000000000058959000;0000000000000;0;99991231;0000001;0000000000000;BRCARDACNOR9;112
20181001;12;CARE11;010;FII DEA CARE;CI;;R$;0000000000193;0000000000193;0000000000176;0000000000186;0000000000176;0000000000176;00039;000000000000728515;000000000136224113;0000000000000;0;99991231;0000001;0000000000000;BRCARECTF000;102
20181001;02;CATP34;010;CATERPILLAR;DRN;;R$;0000000061853;0000000061853;0000000061853;0000000061853;0000000061853;0000000000000;00001;000000000000000100;000000000006185300;0000000000000;0;99991231;0000001;0000000000000;BRCATPBDR003;128
20181001;12;CBOP11;010;FII C BRANCO;CI  ER;;R$;0000000006800;0000000006800;0000000006602;0000000006678;0000000006650;0000000006650;00050;000000000000000490;000000000003272689;0000000000000;0;99991231;0000001;0000000000000;BRCBOPCTF001;162
20181001;02;CCPR3;010;CYRE COM-CCP;ON      NM;;R$;0000000000987;0000000001000;0000000000900;0000000000962;0000000000900;0000000000891;00004;000000000000000600;000000000000577400;0000000000000;0;99991231;0000001;0000000000000;BRCCPRACNOR9;112
20181001;02;CCRO3;010;CCR SA;ON      NM;;R$;0000000000841;0000000000854;0000000000833;0000000000846;0000000000852;0000000000851;17285;000000000007815900;000000006613520700;0000000000000;0;99991231;0000001;0000000000000;BRCCROACNOR2;133
20181001;02;CCXC3;010;CCX CARVAO;ON      NM;;R$;0000000000360;0000000000360;0000000000350;0000000000355;0000000000351;0000000000352;00008;000000000000002600;000000000000924100;0000000000000;0;99991231;0000001;0000000000000;BRCCXCACNOR5;103
20181001;02;CEDO4;010;CEDRO;PN      N1;;R$;0000000000703;0000000000703;0000000000700;0000000000701;0000000000700;0000000000562;00006;000000000000003000;000000000002105500;0000000000000;0;99991231;0000001;0000000000000;BRCEDOACNPR5;128
20181001;02;CEEB3;010;COELBA;ON;;R$;0000000002500;0000000002540;0000000002500;0000000002500;0000000002540;0000000001501;00002;000000000000005300;000000000013254000;0000000000000;0;99991231;0000001;0000000000000;BRCEEBACNOR3;174
20181001;02;CELP3;010;CELPA;ON;;R$;0000000000188;0000000000188;0000000000188;0000000000188;0000000000188;0000000000175;00001;000000000000000300;000000000000056400;0000000000000;0;99991231;0000001;0000000000000;BRCELPACNOR8;116
20181001;12;CEOC11;010;FII CEO CCP;CI;;R$;0000000007846;0000000007900;0000000007712;0000000007865;0000000007900;0000000007712;00023;000000000000000778;000000000006119044;0000000000000;0;99991231;0000001;0000000000000;BRCEOCCTF003;146
20181001;02;CESP3;010;CESP;ON      N1;;R$;0000000001310;0000000001330;0000000001270;0000000001312;0000000001290;0000000001275;00013;000000000000009900;000000000012992600;0000000000000;0;99991231;0000001;0000000000000;BRCESPACNOR3;167
20181001;02;CESP5;010;CESP;PNA     N1;;R$;0000000001985;0000000001985;0000000001985;0000000001985;0000000001985;0000000001985;00002;000000000000000200;000000000000397000;0000000000000;0;99991231;0000001;0000000000000;BRCESPACNPA6;114
20181001;02;CESP6;010;CESP;PNB     N1;;R$;0000000001469;0000000001470;0000000001370;0000000001390;0000000001370;0000000001370;08100;000000000011998000;000000016684191800;0000000000000;0;99991231;0000001;0000000000000;BRCESPACNPB4;126
20181001;02;CGAS3;010;COMGAS;ON;;R$;0000000004851;0000000004900;0000000004851;0000000004880;0000000004898;0000000004871;00013;000000000000001300;000000000006344900;0000000000000;0;99991231;0000001;0000000000000;BRCGASACNOR0;145
20181001;02;CGAS5;010;COMGAS;PNA;;R$;0000000004940;0000000004950;0000000004808;0000000004845;0000000004820;0000000004820;00297;000000000000034200;000000000165700500;0000000000000;0;99991231;0000001;0000000000000;BRCGASACNPA3;142
20181001;02;CGRA3;010;GRAZZIOTIN;ON;;R$;0000000002244;0000000002279;0000000002190;0000000002225;0000000002190;0000000002188;00017;000000000000002400;000000000005340700;0000000000000;0;99991231;0000001;0000000000000;BRCGRAACNOR2;068
20181001;02;CGRA4;010;GRAZZIOTIN;PN;;R$;0000000002292;0000000002294;0000000002251;0000000002282;0000000002289;0000000002289;00029;000000000000006100;000000000013924500;0000000000000;0;99991231;0000001;0000000000000;BRCGRAACNPR9;068
20181001;02;CHKE34;010;CHESAPEAKE;DRN;;R$;0000000001862;0000000001862;0000000001862;0000000001862;0000000001862;0000000000000;00001;000000000000001900;000000000003537800;0000000000000;0;99991231;0000001;0000000000000;BRCHKEBDR001;100
20181001;02;CHVX34;010;CHEVRON;DRN;;R$;0000000025001;0000000025256;0000000025001;0000000025163;0000000025256;0000000000000;00002;000000000000001100;000000000027679600;0000000000000;0;99991231;0000001;0000000000000;BRCHVXBDR008;130
